POSTO,Data,Dia m3/s,NÍVEL RES. (m),VOLUME (%VU) ARM. nan,nan ESP. nan,VAZÃO (m3/s) TUR. nan,nan VER. nan,nan OTR. nan,nan DFL. nan,nan TRA. nan,nan AFL. nan,nan INC. nan,nan Usos Con.,nan EVP. nan,nan ART. nan
253,2020-08-01,251,286.84,67.33,-,334,0,0,334,0,334,14,25.26,2.28,0
257,2020-08-01,362,262.14,55.03,-,477,0,0,477,0,508,109,30.88,5.72,0
273,2020-08-01,488,211.89,47.99,-,423,0,0,423,0,493,114,33.56,16.84,0
271,2020-08-01,1058,155.77,94.75,-,965,0,0,965,0,1027,553,36.15,14.02,0
275,2020-08-01,2250,73.31,94.77,-,3722,0,0,3722,0,1362,1151,99.66,-10.28,0
204,2020-08-01,957,58.28,97.8,-,835,0,0,835,0,892,957,0.0,-0.38,0
280,2020-08-01,965,41.93,95.19,-,392,369,0,761,0,785,3,0.01,0.0,0
297,2020-08-01,978,20.33,2.88,-,831,0,0,831,0,840,8,0.0,-0.17,0
296,2020-08-01,29,479.12,83.41,-,26,0,0,29,0,28,29,0.04,0.06,0
285,2020-08-01,7492,83.25,7.55,-,7489,0,0,7489,0,7489,7492,58.58,1.84,0
287,2020-08-01,7502,71.29,99.2,-,7286,0,0,7299,0,7332,114,58.58,3.86,0
269,2020-08-01,305,49.12,57.12,-,260,0,0,260,0,308,305,0.03,-16.58,0
279,2020-08-01,70,85.72,64.61,-,182,0,0,182,0,61,70,0.36,3.92,0
291,2020-08-01,88,213.51,2.18,-,59,29,0,88,0,88,88,0.18,0.0,0
145,2020-08-01,63,266.31,59.88,-,70,0,0,80,0,65,63,0.26,0.97,0
227,2020-08-01,365,294.55,17.31,-,643,0,0,643,0,372,365,0.0,0.0,0
228,2020-08-01,416,271.89,81.67,-,686,0,0,686,0,701,57,0.0,0.0,0
229,2020-08-01,570,220.44,100.0,-,813,0,0,813,0,813,193,21.13,0.96,0
230,2020-08-01,573,161.27,87.94,-,834,0,0,834,0,848,2,0.0,0.0,0
277,2020-08-01,181,32.27,101.05,-,158,0,0,158,0,181,181,0.07,-0.47,0
288,2020-08-01,1901,96.74,0.0,-,901,0,0,913,690,1887,1901,7.82,0.0,949
292,2020-08-01,953,96.76,76.19,-,561,0,0,561,0,0,0,0.0,0.0,953
290,2020-08-01,1223,30.4,151.98,-,470,723,0,1193,0,1181,1223,0.82,-0.42,0
1,2020-07-31,46,912.28,92.8,100,80,0,0,80,0,39,46,0.43,0.67,0
2,2020-07-31,46,885.45,87.15,-,91,0,0,91,0,88,0,0.0,0.0,0
211,2020-07-31,110,807.91,54.92,-,142,0,0,142,0,146,64,2.8,0.38,0
6,2020-07-31,253,762.18,57.0,100,577,0,0,577,0,237,143,13.84,16.64,0
7,2020-07-31,307,661.03,53.93,100,961,0,0,961,0,685,50,15.08,3.1,0
8,2020-07-31,320,621.05,63.38,-,987,0,0,987,0,977,11,15.42,0.77,0
9,2020-07-31,325,557.9,80.0,-,741,358,0,1099,0,1092,5,15.75,0.54,0
10,2020-07-31,340,511.95,37.03,-,1020,0,0,1020,0,1049,14,16.18,0.92,0
11,2020-07-31,372,494.01,36.27,-,1327,0,0,1327,0,1111,30,19.31,3.81,0
12,2020-07-31,430,466.67,68.09,-,1187,0,0,1187,0,1219,56,32.67,2.87,0
14,2020-07-31,19,849.94,71.59,100,34,0,0,34,0,13,19,1.77,0.49,0
15,2020-07-31,31,664.25,83.16,-,48,0,0,48,0,43,12,4.49,0.02,0
16,2020-07-31,32,572.18,85.57,-,47,0,0,47,0,42,0,0.0,0.0,0
17,2020-07-31,642,437.16,38.65,90.99,1494,0,0,1494,0,1338,178,109.15,5.56,0
18,2020-07-31,762,377.83,38.86,100,1253,0,0,1253,0,1614,111,122.09,11.14,0
22,2020-07-31,40,796.34,67.28,-,144,0,0,144,0,4,40,5.58,4.71,0
251,2020-07-31,65,746.91,51.57,-,279,0,0,279,0,187,25,7.63,3.39,0
24,2020-07-31,172,639.14,39.09,100,673,0,0,673,0,342,106,22.6,5.4,0
25,2020-07-31,120,799.49,46.56,100,314,0,0,314,0,107,120,4.07,7.17,0
206,2020-07-31,124,695.29,75.58,-,400,0,0,400,0,360,4,7.03,0.97,0
207,2020-07-31,125,623.58,39.5,-,461,0,0,468,0,419,1,7.74,0.52,0
28,2020-07-31,126,564.93,76.66,-,340,98,0,438,0,443,1,9.37,0.98,0
205,2020-07-31,46,840.63,62.65,-,104,0,0,104,0,38,46,4.08,4.64,0
23,2020-07-31,57,768.54,12.12,-,171,0,0,171,0,54,10,4.69,1.55,0
209,2020-07-31,151,591.74,81.5,-,249,0,0,249,0,262,94,12.54,1.13,0
31,2020-07-31,547,511.35,53.89,100,1555,0,0,1555,0,1392,96,60.11,11.32,0
32,2020-07-31,583,431.04,83.38,-,1835,0,0,1835,0,1687,34,63.86,1.48,0
33,2020-07-31,1054,396.98,58.23,100,2438,0,0,2438,0,2244,468,112.33,13.08,0
247,2020-07-31,73,476.49,73.56,-,55,0,0,55,0,74,72,0.82,0.39,0
248,2020-07-31,76,447.42,69.87,-,49,0,0,49,0,55,3,0.85,0.58,0
261,2020-07-31,82,353.94,96.83,-,54,0,0,54,0,55,6,0.91,0.32,0
294,2020-07-31,92,446.4,89.32,-,89,0,0,89,0,89,92,0.63,1.91,0
241,2020-07-31,101,370.51,101.05,-,98,0,0,98,0,103,8,0.68,0.81,0
99,2020-07-31,49,582.03,71.96,-,47,0,0,47,0,50,49,0.14,0.66,0
34,2020-07-31,2186,326.73,73.0,100,3509,0,0,3509,98,4139,122,241.54,25.88,0
318,2020-07-31,40,727.29,72.78,-,6,0,0,6,0,2,0,0.0,0.0,40
118,2020-07-31,15,743.69,72.1,-,0,0,0,11,0,11,15,7.87,0.74,37
119,2020-07-31,19,0.0,0.0,-,0,0,0,0,0,10,19,0.0,0.0,0
117,2020-07-31,16,733.43,57.22,-,0,0,0,15,0,6,16,10.3,0.18,0
160,2020-07-31,6,768.73,88.64,-,0,0,0,10,0,10,6,3.86,0.01,0
161,2020-07-31,85,710.91,36.42,-,0,77,0,77,0,66,85,0.0,0.0,0
164,2020-07-31,50,710.91,36.36,-,0,77,0,77,0,73,73,0.0,0.01,0
237,2020-07-31,188,450.3,85.99,100,180,28,0,208,0,175,126,53.96,4.73,156
238,2020-07-31,205,427.07,55.95,-,231,17,0,248,0,234,27,64.0,1.09,175
239,2020-07-31,252,403.75,49.49,-,267,0,0,267,0,267,52,71.96,2.11,224
240,2020-07-31,303,382.02,52.18,100,421,0,0,421,0,306,55,76.92,9.96,277
242,2020-07-31,326,357.67,82.63,-,420,0,0,420,0,420,22,82.8,4.31,301
243,2020-07-31,340,326.7,72.12,100,440,0,0,440,-98,258,8,89.34,15.96,303
245,2020-07-31,2777,279.77,91.66,-,4257,0,0,4269,0,4307,245,332.62,6.76,2739
154,2020-07-31,85,344.05,4.91,-,75,11,0,86,0,86,85,0.0,0.33,0
246,2020-07-31,3325,257.06,23.89,-,5001,0,0,5005,0,5953,419,353.4,23.54,3288
47,2020-07-31,67,563.1,37.04,91.6,121,0,0,121,0,44,67,10.12,6.22,0
48,2020-07-31,69,531.5,100.0,-,127,0,0,128,0,130,2,10.37,0.19,0
49,2020-07-31,113,468.75,36.51,91.92,154,0,0,154,0,146,44,13.45,5.72,0
249,2020-07-31,114,397.97,93.85,-,141,0,0,143,0,141,2,13.49,0.06,0
50,2020-07-31,156,384.13,79.82,-,182,0,0,182,0,186,43,17.3,0.16,0
51,2020-07-31,159,366.01,101.05,-,193,0,0,193,0,188,3,17.59,0.33,0
52,2020-07-31,167,350.94,93.72,-,204,0,0,204,0,211,7,17.96,0.4,0
57,2020-07-31,72,629.52,36.05,-,137,0,0,157,0,65,72,1.79,2.36,0
61,2020-07-31,316,326.97,38.93,100,345,0,0,345,0,424,76,27.64,6.75,0
62,2020-07-31,353,283.71,84.51,-,372,0,0,372,0,397,37,28.63,1.06,0
63,2020-07-31,440,257.87,93.09,-,480,0,0,480,0,430,88,31.56,2.71,0
266,2020-07-31,4874,217.95,83.12,-,6348,0,0,6348,0,6632,1041,401.23,11.4,4837
74,2020-07-31,195,723.22,44.89,-,595,0,0,595,0,190,195,6.24,1.14,0
76,2020-07-31,266,603.87,36.54,-,744,0,0,744,-78,735,76,6.31,1.07,318
71,2020-07-31,44,802.44,81.46,-,67,0,0,74,0,44,44,0.4,0.16,0
72,2020-07-31,47,705.2,40.35,-,68,0,0,75,0,74,4,0.4,0.02,0
73,2020-07-31,62,605.06,36.92,-,0,0,0,10,78,88,15,0.41,0.01,10
77,2020-07-31,370,492.16,38.24,100,824,0,0,824,0,787,43,6.99,2.18,0
78,2020-07-31,388,396.24,89.54,-,836,0,0,836,0,817,17,7.12,0.68,0
222,2020-07-31,496,323.82,40.64,-,1119,0,0,1119,0,960,106,8.14,1.68,0
81,2020-07-31,536,258.74,73.18,-,1024,0,0,1024,0,1083,39,0.0,0.0,0
215,2020-07-31,302,641.99,80.2,-,445,0,0,445,0,299,302,0.35,2.91,0
89,2020-07-31,165,704.26,68.93,-,150,0,0,163,0,163,165,0.84,0.83,0
216,2020-07-31,210,656.84,36.8,-,134,0,0,134,0,194,41,0.92,1.07,0
217,2020-07-31,782,476.41,73.9,-,1259,0,0,1259,0,796,217,1.52,1.22,0
92,2020-07-31,1007,367.65,59.27,-,1501,0,0,1501,0,1439,205,3.08,5.34,0
93,2020-07-31,84,595.39,74.0,-,88,0,0,88,0,103,84,0.33,3.74,0
220,2020-07-31,141,327.26,36.66,-,128,0,0,128,0,124,60,0.4,0.2,0
94,2020-07-31,1220,264.17,16.8,-,1717,75,0,1792,0,1756,159,4.29,2.78,0
286,2020-07-31,49,547.34,64.88,-,83,0,0,84,0,49,49,0.09,0.07,0
102,2020-07-31,500,154.46,79.0,-,271,194,0,465,0,481,500,0.56,0.5,0
103,2020-07-31,539,128.31,96.97,-,295,214,0,509,0,505,19,0.58,0.61,0
110,2020-07-31,47,489.84,110.53,-,0,59,0,73,0,46,47,0.02,0.96,0
111,2020-07-31,432,324.67,85.05,88.95,199,0,0,199,0,436,372,0.34,8.26,0
112,2020-07-31,437,279.41,90.57,-,215,0,0,215,0,208,3,0.35,0.09,0
113,2020-07-31,514,181.91,82.3,-,326,0,0,326,0,298,67,0.42,0.68,0
114,2020-07-31,592,94.82,109.72,-,341,54,0,395,0,375,75,0.47,0.75,0
98,2020-07-31,172,239.93,93.0,-,158,6,0,183,0,171,172,0.26,0.16,0
97,2020-07-31,321,147.05,4.79,-,298,20,0,318,0,315,142,1.04,0.02,0
284,2020-07-31,346,103.53,53.0,-,338,1,0,368,0,337,18,1.47,0.07,0
115,2020-07-31,9,834.67,36.51,-,7,0,0,7,0,9,9,0.07,0.13,0
101,2020-07-31,32,318.65,65.0,-,24,0,0,32,0,32,32,0.22,0.0,0
278,2020-07-31,31,283.13,53.21,-,122,0,0,122,0,19,31,0.29,11.35,0
259,2020-07-31,42,411.8,69.7,-,41,0,0,41,0,41,42,0.56,0.04,0
281,2020-07-31,61,395.25,70.74,-,52,11,0,63,0,60,61,1.05,0.34,0
295,2020-07-31,51,354.98,95.56,-,50,0,0,51,0,51,51,0.09,0.04,0
121,2020-07-31,43,704.0,41.29,-,96,0,0,96,0,49,43,0.19,3.32,0
122,2020-07-31,46,614.04,41.79,100,116,0,0,116,0,103,3,0.23,0.41,0
120,2020-07-31,10,616.16,57.16,-,46,0,0,46,8,8,10,0.13,1.18,0
123,2020-07-31,77,455.07,38.42,100,175,0,0,175,0,181,34,9.9,0.7,0
125,2020-07-31,92,352.37,65.06,-,0,72,0,72,122,191,15,10.73,0.02,0
197,2020-07-31,16,659.0,58.18,-,15,0,0,16,0,16,16,0.1,0.02,0
198,2020-07-31,37,436.97,66.67,-,35,0,0,37,0,37,21,0.87,0.0,0
129,2020-07-31,201,251.3,80.0,-,93,0,0,93,80,167,60,13.7,0.0,131
126,2020-07-31,80,251.02,90.75,-,80,0,0,80,0,80,0,0.0,0.0,80
130,2020-07-31,240,138.2,22.81,-,201,0,0,201,0,211,41,14.84,0.04,170
201,2020-07-31,9,442.61,16.13,-,0,0,0,0,0,0,9,0.04,0.0,0
202,2020-07-31,4,413.93,92.78,-,0,0,0,10,0,13,4,0.03,0.52,12
203,2020-07-31,13,362.77,56.02,-,0,0,0,0,124,0,4,0.0,0.0,62
315,2020-07-31,62,362.77,56.02,-,0,0,0,0,124,0,4,0.0,0.0,62
316,2020-07-31,62,398.5,82.17,-,0,0,0,115,0,0,0,0.0,0.0,62
303,2020-07-31,12,398.48,0.0,-,28,0,0,28,0,0,0,0.03,0.0,12
131,2020-07-31,62,398.48,0.0,-,130,0,0,130,0,0,0,0.03,0.0,62
306,2020-07-31,74,86.22,92.48,-,128,0,0,128,0,0,0,0.03,0.04,74
262,2020-07-31,29,494.32,76.19,-,32,0,0,32,0,28,29,0.67,0.03,0
183,2020-07-31,32,372.58,104.55,-,29,0,0,29,0,32,3,0.68,0.01,0
134,2020-07-31,60,353.16,66.47,-,23,0,0,23,0,60,60,0.35,0.21,0
263,2020-07-31,62,254.28,61.99,-,45,0,0,45,0,65,2,0.38,0.15,0
149,2020-07-31,73,312.42,0.0,-,0,76,0,76,0,76,73,1.41,0.05,0
141,2020-07-31,223,184.72,42.18,-,224,0,0,224,0,203,56,6.5,0.29,0
148,2020-07-31,307,89.94,85.17,-,251,16,0,267,0,284,88,9.6,0.64,0
144,2020-07-31,351,59.91,31.93,-,320,0,0,320,0,326,44,12.33,0.13,0
196,2020-07-31,20,554.97,99.43,-,17,0,0,19,0,19,20,0.2,0.02,0
283,2020-07-31,27,85.77,94.95,-,26,0,0,26,0,26,27,1.17,0.07,0
255,2020-07-31,16,501.49,71.15,100,157,0,0,157,0,5,16,0.47,5.08,0
188,2020-07-31,50,109.88,95.65,-,6,40,0,46,0,78,30,4.15,1.63,0
254,2020-07-31,50,117.45,141.69,-,15,0,0,15,0,51,50,0.0,0.0,0
155,2020-07-31,38,614.32,15.15,-,40,0,0,40,0,33,38,2.39,0.53,0
156,2020-07-31,203,570.15,84.87,100,587,0,0,587,0,189,165,8.47,18.76,0
158,2020-07-31,30,826.16,75.7,100,47,0,0,47,0,26,30,2.12,1.34,0
168,2020-07-31,596,0.0,0.0,-,0,0,0,0,0,0,0,0.0,0.0,0
169,2020-07-31,849,390.99,79.67,100,1651,0,0,1651,0,750,596,0.0,0.0,0
172,2020-07-31,856,303.62,91.35,100,1516,0,0,1516,0,1540,0,0.0,0.0,0
173,2020-07-31,856,251.55,77.03,-,0,0,0,0,1543,1474,0,0.0,0.0,0
174,2020-07-31,856,229.63,74.49,-,0,0,0,0,0,0,0,0.0,0.0,0
175,2020-07-31,856,251.38,68.42,-,1543,0,0,1543,0,1543,0,0.0,0.0,0
178,2020-07-31,860,137.55,46.34,-,1590,0,0,1590,0,1543,0,0.0,0.0,0
190,2020-07-31,190,302.99,79.86,100,259,0,0,259,0,178,190,5.45,12.11,0
270,2020-07-31,229,440.1,37.13,-,300,0,0,300,0,175,229,24.88,31.0,0
191,2020-07-31,245,332.93,97.52,-,313,0,0,313,0,313,14,25.03,3.56,0
253,2020-07-31,260,286.84,67.33,-,334,0,0,334,0,334,14,25.25,2.27,0
257,2020-07-31,374,262.13,54.52,-,477,0,0,477,0,539,112,30.84,5.71,0
273,2020-07-31,502,211.89,47.99,-,423,0,0,423,0,493,117,33.52,16.77,0
271,2020-07-31,1061,155.77,94.75,-,967,0,0,967,0,1091,545,36.11,13.85,0
275,2020-07-31,2353,73.36,95.14,-,3922,0,0,3922,0,2233,1242,99.47,-10.12,0
204,2020-07-31,1090,58.18,86.91,-,937,252,0,1189,0,1161,1090,0.0,-0.36,0
280,2020-07-31,1097,41.85,93.36,-,393,642,0,1035,0,1014,3,0.01,0.0,0
297,2020-07-31,1110,20.28,0.0,-,1091,0,0,1091,0,1104,9,0.0,-0.17,0
296,2020-07-31,29,479.13,85.85,-,26,0,0,29,0,29,29,0.04,0.06,0
285,2020-07-31,7326,83.25,7.55,-,7279,0,0,7279,0,7279,7326,58.58,1.77,0
287,2020-07-31,7209,71.28,98.4,-,7220,0,0,7303,0,7303,112,58.58,3.69,0
269,2020-07-31,330,49.12,57.12,-,260,0,0,260,0,357,330,0.03,-15.92,0
279,2020-07-31,70,85.74,64.98,-,219,0,0,219,0,65,70,0.36,3.76,0
291,2020-07-31,89,213.51,2.18,-,59,30,0,89,0,89,89,0.18,0.0,0
145,2020-07-31,63,266.34,60.55,-,71,0,0,80,0,65,63,0.26,0.96,0
227,2020-07-31,340,294.71,18.4,-,645,0,0,645,0,343,340,0.0,0.0,0
228,2020-07-31,397,271.88,80.0,-,686,0,0,686,0,701,57,0.0,0.0,0
229,2020-07-31,583,220.44,100.0,-,813,0,0,813,0,830,208,21.17,0.94,0
230,2020-07-31,586,161.25,86.52,-,821,0,0,821,0,857,2,0.0,0.0,0
277,2020-07-31,176,32.24,100.42,-,159,0,0,159,0,170,176,0.07,-0.47,0
288,2020-07-31,1944,96.66,0.0,-,932,0,0,944,673,1860,1944,7.82,0.0,951
292,2020-07-31,993,96.68,73.66,-,561,0,0,561,0,0,0,0.0,0.0,993
290,2020-07-31,1295,30.43,155.88,-,468,800,0,1268,0,1264,1295,0.82,-0.42,0
1,2020-07-30,46,912.33,93.32,100,86,0,0,86,0,45,46,0.44,0.68,0
2,2020-07-30,46,885.59,90.32,-,94,0,0,94,0,94,0,0.0,0.0,0
211,2020-07-30,110,807.9,49.93,-,133,0,0,133,0,141,64,2.85,0.38,0
6,2020-07-30,262,762.21,57.2,100,679,0,0,679,0,234,151,13.94,16.68,0
7,2020-07-30,316,661.15,54.89,100,1031,0,0,1031,0,709,51,15.18,3.13,0
8,2020-07-30,329,621.07,63.89,-,1081,0,0,1081,0,1060,12,15.53,0.77,0
9,2020-07-30,334,557.92,80.67,-,776,373,0,1149,0,1135,5,15.87,0.54,0
10,2020-07-30,348,511.88,19.71,-,1152,0,0,1152,0,1131,14,16.3,0.92,0
11,2020-07-30,380,494.1,43.23,-,1291,0,0,1291,0,1291,31,19.45,3.81,0
12,2020-07-30,439,466.65,66.91,-,1189,0,0,1189,0,1285,58,32.88,2.87,0
14,2020-07-30,19,850.01,71.95,100,36,0,0,36,0,12,19,1.78,0.49,0
15,2020-07-30,32,664.7,93.18,-,50,0,0,50,0,52,12,4.52,0.02,0
16,2020-07-30,32,572.35,88.33,-,49,0,0,49,0,46,0,0.0,0.0,0
17,2020-07-30,657,437.21,38.91,90.99,1589,0,0,1589,0,1276,182,109.68,5.57,0
18,2020-07-30,775,377.78,38.37,100,1342,0,0,1342,0,1702,113,122.71,11.13,0
22,2020-07-30,41,796.44,68.18,-,143,0,0,143,0,42,41,5.59,4.71,0
251,2020-07-30,66,746.96,51.8,-,279,0,0,279,0,150,26,7.64,3.39,0
24,2020-07-30,179,639.26,39.36,100,624,0,0,624,0,359,113,22.73,5.44,0
25,2020-07-30,119,799.55,46.71,100,317,0,0,317,0,103,119,4.13,7.18,0
206,2020-07-30,124,695.36,77.97,-,446,0,0,446,0,365,4,7.12,0.97,0
207,2020-07-30,124,623.81,72.47,-,459,0,0,466,0,460,1,7.83,0.52,0
28,2020-07-30,126,564.92,73.33,-,340,102,0,442,0,452,1,9.49,0.99,0
205,2020-07-30,47,840.67,63.38,-,78,0,0,78,0,35,47,4.06,4.63,0
23,2020-07-30,58,768.82,18.57,-,92,0,0,92,0,141,11,4.67,1.57,0
209,2020-07-30,157,591.72,81.39,-,278,0,0,278,0,189,98,12.5,1.14,0
31,2020-07-30,560,511.38,54.03,100,2060,0,0,2060,0,1381,97,60.41,11.38,0
32,2020-07-30,596,431.22,89.15,-,1855,0,0,1855,0,1619,35,64.21,1.48,0
33,2020-07-30,1074,397.01,58.53,100,2454,0,0,2454,0,2843,475,112.6,13.13,0
247,2020-07-30,74,476.39,68.45,-,56,0,0,56,0,75,74,0.83,0.39,0
248,2020-07-30,77,447.42,69.87,-,49,0,0,49,0,58,3,0.85,0.58,0
261,2020-07-30,83,353.93,96.3,-,55,0,0,55,0,54,6,0.91,0.32,0
294,2020-07-30,94,446.41,90.34,-,100,0,0,100,0,86,94,0.62,1.92,0
241,2020-07-30,101,370.5,100.0,-,107,0,0,107,0,107,8,0.67,0.81,0
99,2020-07-30,51,582.02,71.78,-,47,0,0,47,0,47,51,0.14,0.65,0
34,2020-07-30,2243,326.72,72.79,100,3874,0,0,3874,-209,3798,142,242.46,25.92,0
318,2020-07-30,37,727.34,72.82,-,8,0,0,8,0,19,0,0.0,0.0,37
118,2020-07-30,13,743.69,72.1,-,0,0,0,13,0,13,13,7.87,0.74,34
119,2020-07-30,16,0.0,0.0,-,0,0,0,0,0,15,16,0.0,0.0,0
117,2020-07-30,16,733.44,57.34,-,0,0,0,15,0,7,16,10.3,0.18,0
160,2020-07-30,9,768.73,88.64,-,0,0,0,10,0,4,9,3.85,0.01,0
161,2020-07-30,70,711.42,41.06,-,0,114,0,114,0,103,70,0.0,0.0,0
164,2020-07-30,81,711.42,40.97,-,0,114,0,114,0,115,115,0.0,0.01,0
237,2020-07-30,167,450.31,86.11,100,181,0,0,181,0,148,124,53.95,4.75,138
238,2020-07-30,194,427.1,58.97,-,231,13,0,244,0,202,29,64.01,1.1,167
239,2020-07-30,249,403.75,49.49,-,259,0,0,259,0,298,56,71.99,2.12,224
240,2020-07-30,303,382.03,52.41,100,438,0,0,438,0,323,53,76.97,9.98,278
242,2020-07-30,325,357.67,82.63,-,431,0,0,431,0,408,21,82.86,4.32,300
243,2020-07-30,335,326.71,72.33,100,826,0,0,826,209,868,9,89.45,15.99,302
245,2020-07-30,2830,279.79,92.38,-,5298,0,0,5310,0,5045,248,333.66,6.77,2796
154,2020-07-30,87,344.05,4.91,-,75,11,0,86,0,84,87,0.0,0.33,0
246,2020-07-30,3368,257.05,19.9,-,5316,0,0,5320,0,5794,426,354.37,23.79,3334
47,2020-07-30,68,563.12,37.28,91.6,122,0,0,122,0,45,68,10.11,6.26,0
48,2020-07-30,70,531.49,94.95,-,127,0,0,128,0,130,2,10.36,0.2,0
49,2020-07-30,109,468.76,36.62,91.92,154,0,0,154,0,154,40,13.42,5.8,0
249,2020-07-30,111,398.01,102.06,-,141,0,0,143,0,142,2,13.46,0.06,0
50,2020-07-30,161,384.1,78.76,-,182,0,0,182,0,184,50,17.28,0.16,0
51,2020-07-30,165,366.03,103.12,-,193,0,0,193,0,196,4,17.58,0.34,0
52,2020-07-30,173,350.93,92.67,-,203,0,0,203,0,206,8,17.95,0.41,0
57,2020-07-30,71,629.63,37.24,-,139,0,0,159,0,59,71,1.79,2.37,0
61,2020-07-30,316,326.95,38.78,100,342,0,0,342,0,411,72,27.69,6.8,0
62,2020-07-30,354,283.71,84.51,-,372,0,0,372,0,296,37,28.68,1.06,0
63,2020-07-30,442,257.89,94.15,-,466,0,0,466,0,531,86,31.64,2.74,0
266,2020-07-30,4883,217.92,82.94,-,6729,0,0,6729,0,6445,970,402.26,11.4,4849
74,2020-07-30,187,723.62,45.86,-,590,0,0,590,0,174,187,6.24,1.15,0
76,2020-07-30,266,603.88,36.73,-,695,0,0,695,-78,747,84,6.32,1.08,320
71,2020-07-30,44,802.6,82.59,-,67,0,0,74,0,42,44,0.4,0.16,0
72,2020-07-30,48,705.25,50.0,-,67,0,0,74,0,74,4,0.4,0.02,0
73,2020-07-30,64,605.05,36.8,-,0,0,0,11,78,89,16,0.41,0.01,10
77,2020-07-30,375,492.2,38.4,100,807,6,0,813,0,794,45,6.99,2.21,0
78,2020-07-30,394,396.27,89.95,-,799,0,0,799,0,742,18,7.12,0.69,0
222,2020-07-30,506,323.92,45.66,-,1111,0,0,1111,0,952,111,8.14,1.7,0
81,2020-07-30,547,258.57,55.96,-,1074,0,0,1074,0,1039,40,0.0,0.0,0
215,2020-07-30,372,642.14,80.77,-,456,0,0,456,0,368,372,0.34,2.93,0
89,2020-07-30,184,704.26,68.93,-,81,0,0,94,0,182,184,0.84,0.84,0
216,2020-07-30,230,656.67,33.4,-,148,0,0,148,0,148,56,0.92,1.08,0
217,2020-07-30,820,476.95,77.76,-,1258,0,0,1258,0,926,324,1.51,1.24,0
92,2020-07-30,934,367.69,59.94,-,1568,0,0,1568,0,1475,215,3.06,5.36,0
93,2020-07-30,64,595.36,73.72,-,53,0,0,53,0,68,64,0.33,3.76,0
220,2020-07-30,117,327.32,39.78,-,113,0,0,113,0,91,46,0.4,0.2,0
94,2020-07-30,1132,264.21,20.76,-,1716,75,0,1791,0,1872,159,4.27,2.8,0
286,2020-07-30,68,547.98,78.44,-,66,0,0,67,0,68,68,0.08,0.07,0
102,2020-07-30,556,154.4,73.0,-,269,273,0,542,0,529,556,0.56,0.5,0
103,2020-07-30,564,128.33,98.49,-,297,295,0,592,0,588,21,0.58,0.61,0
110,2020-07-30,64,489.87,111.49,-,0,67,0,80,0,63,64,0.02,0.97,0
111,2020-07-30,468,324.57,84.44,88.95,199,0,0,199,0,459,387,0.34,8.26,0
112,2020-07-30,474,279.53,92.91,-,204,0,0,204,0,211,5,0.35,0.09,0
113,2020-07-30,598,182.09,83.81,-,318,0,0,318,0,324,116,0.42,0.68,0
114,2020-07-30,729,94.91,112.46,-,340,77,0,417,0,433,129,0.47,0.75,0
98,2020-07-30,200,240.13,115.09,-,158,26,0,203,0,200,200,0.26,0.16,0
97,2020-07-30,358,147.23,21.92,-,336,20,0,356,0,355,150,1.04,0.02,0
284,2020-07-30,385,104.09,108.98,-,335,9,0,374,0,372,19,1.47,0.08,0
115,2020-07-30,9,834.65,36.42,-,8,0,0,8,0,9,9,0.06,0.13,0
101,2020-07-30,34,318.88,88.0,-,26,0,0,34,0,34,34,0.22,0.0,0
278,2020-07-30,28,283.15,53.44,-,122,0,0,122,0,11,28,0.29,11.13,0
259,2020-07-30,43,411.8,69.7,-,41,0,0,41,0,42,43,0.55,0.04,0
281,2020-07-30,61,395.27,71.47,-,52,11,0,63,0,60,61,1.05,0.34,0
295,2020-07-30,54,354.99,97.78,-,50,0,0,51,0,52,54,0.09,0.04,0
121,2020-07-30,37,704.03,41.44,-,96,0,0,96,0,49,37,0.19,3.33,0
122,2020-07-30,40,614.11,42.17,100,115,0,0,115,0,102,3,0.22,0.41,0
120,2020-07-30,9,616.25,57.66,-,46,0,0,46,8,8,9,0.12,1.18,0
123,2020-07-30,76,455.05,38.33,100,176,0,0,176,0,185,34,9.86,0.7,0
125,2020-07-30,93,352.5,71.49,-,0,72,0,72,122,189,15,10.7,0.02,0
197,2020-07-30,16,658.98,54.55,-,15,0,0,16,0,16,16,0.1,0.02,0
198,2020-07-30,35,436.97,66.67,-,34,0,0,36,0,36,19,0.86,0.0,0
129,2020-07-30,193,251.35,85.0,-,92,0,0,92,74,166,57,13.64,0.0,126
126,2020-07-30,74,251.06,91.52,-,75,0,0,75,0,74,0,0.0,0.0,74
130,2020-07-30,232,137.8,10.22,-,204,0,0,204,0,204,40,14.78,0.04,165
201,2020-07-30,6,442.66,16.13,-,0,0,0,0,0,0,6,0.04,0.0,0
202,2020-07-30,3,413.92,92.71,-,0,0,0,10,0,10,3,0.03,0.52,9
203,2020-07-30,9,362.9,62.25,-,0,0,0,0,106,0,3,0.0,0.0,61
315,2020-07-30,61,362.9,62.25,-,0,0,0,0,106,0,3,0.0,0.0,61
316,2020-07-30,61,398.21,71.83,-,0,0,0,158,0,0,0,0.0,0.0,61
303,2020-07-30,9,398.24,0.0,-,38,0,0,38,0,0,0,0.03,0.0,9
131,2020-07-30,61,398.24,0.0,-,130,0,0,130,0,0,0,0.03,0.0,61
306,2020-07-30,70,86.31,94.9,-,129,0,0,129,0,0,0,0.03,0.04,70
